Site,Samples,RMSE,MAE,MAPE (%),R2
2261,488,0.081001,0.05488,23.9371,0.876766
2898,488,0.081004,0.060231,22.3127,0.893295
766,488,0.081033,0.058282,22.5746,0.91586
4373,488,0.081037,0.065124,20.4492,0.881613
2211,488,0.081039,0.061207,20.799,0.905664
4723,488,0.081042,0.062274,21.9981,0.905305
5460,488,0.081046,0.063864,20.5627,0.881836
188,488,0.081047,0.061989,21.4131,0.901848
5372,488,0.081047,0.061263,23.4085,0.89911
6421,488,0.081049,0.055553,32.2881,0.921315
4096,488,0.081066,0.05905,32.2054,0.878022
1854,488,0.081073,0.050931,32.8134,0.828808
5082,488,0.081079,0.058631,26.3186,0.898478
5808,488,0.081092,0.061678,21.5409,0.911503
4436,488,0.081096,0.065732,22.9819,0.876894
1251,488,0.081101,0.054073,31.6724,0.899673
1237,488,0.081109,0.057329,29.7931,0.896362
1315,488,0.081115,0.056556,27.3057,0.849379
5198,488,0.081128,0.061823,25.2632,0.906116
371,488,0.081135,0.062544,20.1062,0.910989
5098,488,0.08114,0.055866,22.8509,0.90117
3095,488,0.081141,0.053715,44.3713,0.93069
669,488,0.081167,0.060429,22.3975,0.905944
2129,488,0.081171,0.058826,23.1914,0.829817
5434,488,0.081174,0.059574,21.3519,0.900753
597,488,0.081187,0.061151,25.6706,0.903325
5842,488,0.081206,0.053442,23.8505,0.890376
6302,488,0.081213,0.055766,29.8475,0.924291
1067,488,0.081215,0.056524,32.7877,0.858235
373,488,0.081236,0.06058,20.9289,0.911713
283,488,0.081237,0.062356,22.4416,0.906711
678,488,0.08124,0.064643,20.7271,0.912899
4335,488,0.081245,0.059838,23.4093,0.895418
6656,488,0.08126,0.062554,23.3759,0.912104
4295,488,0.081267,0.058944,25.3262,0.919655
5066,488,0.081279,0.059193,22.0347,0.90921
109,488,0.081287,0.058307,22.8732,0.91142
697,488,0.081288,0.059412,21.8343,0.900627
3241,488,0.08131,0.058712,22.9453,0.917347
5195,488,0.081318,0.05788,28.4666,0.899362
255,488,0.081341,0.062313,20.9846,0.904708
858,488,0.081349,0.061025,20.6741,0.91291
4395,488,0.081361,0.059595,22.6457,0.898553
2687,488,0.081368,0.058375,24.4481,0.91603
32111,488,0.081373,0.058239,32.7669,0.913743
4638,488,0.081374,0.063178,21.8028,0.912484
450,488,0.081375,0.062359,23.4735,0.90763
490,488,0.081388,0.058255,25.1661,0.880542
3327,488,0.081406,0.060452,21.9587,0.912244
5812,488,0.081414,0.057379,29.5639,0.909692
867,488,0.081417,0.062338,22.845,0.918432
4105,488,0.08142,0.05911,24.8598,0.909833
166,488,0.081424,0.063109,19.9224,0.907153
192,488,0.081431,0.063231,24.0026,0.90424
6047,488,0.081442,0.053321,30.4931,0.891433
5073,488,0.081446,0.061964,21.8493,0.905228
495,488,0.081449,0.059502,23.4489,0.902095
2115,488,0.081453,0.06029,21.677,0.910854
5420,488,0.08147,0.059768,21.5913,0.85353
1113,488,0.081476,0.060118,29.4836,0.919665
5936,488,0.081491,0.056171,29.9816,0.903808
3941,488,0.0815,0.0606,19.167,0.904911
3896,488,0.081503,0.061868,21.6929,0.919442
3028,488,0.081521,0.060274,23.7736,0.907618
2896,488,0.081527,0.061533,22.2295,0.899273
1518,488,0.081544,0.064096,26.7297,0.872333
1397,488,0.081546,0.067512,21.1025,0.891081
3549,488,0.081548,0.060154,23.9845,0.901396
5078,488,0.081573,0.057472,27.5946,0.918588
1801,488,0.081575,0.063802,21.3898,0.890495
3312,488,0.081583,0.063663,25.6033,0.775782
6409,488,0.081591,0.060444,21.8377,0.88196
498,488,0.081591,0.058975,22.6678,0.908302
2286,488,0.081602,0.060112,23.2911,0.867722
4822,488,0.081608,0.058395,27.9817,0.905243
6102,488,0.081634,0.055777,30.3649,0.91873
6702,488,0.081635,0.055717,25.562,0.911113
3427,488,0.08164,0.063599,21.6345,0.8867
3162,488,0.081649,0.066256,21.0898,0.876372
1304,488,0.081661,0.060978,22.9388,0.912194
5654,488,0.081683,0.058044,21.6168,0.931248
4487,488,0.081684,0.06383,22.6819,0.876397
3776,488,0.081703,0.060472,22.7886,0.896283
2964,488,0.081708,0.061717,21.2087,0.898079
5102,488,0.081723,0.0594,29.2102,0.910812
6211,488,0.081742,0.057852,23.152,0.891669
6294,488,0.081746,0.05722,23.3129,0.90463
5097,488,0.081765,0.056268,35.2066,0.850233
3349,488,0.081777,0.0613,20.8257,0.915673
3708,488,0.08178,0.060437,23.1439,0.913154
932,488,0.081781,0.06219,21.5778,0.905807
986,488,0.081785,0.059685,23.0809,0.911965
1424,488,0.081787,0.058993,22.2174,0.913044
773,488,0.081788,0.060599,21.5363,0.903492
147,488,0.081794,0.059542,25.2468,0.908732
6824,488,0.081794,0.056886,31.5438,0.925916
4243,488,0.081796,0.059991,23.7492,0.906448
3596,488,0.081806,0.065221,22.0573,0.896292
1256,488,0.081808,0.06183,20.7218,0.905692
5915,488,0.081809,0.05669,23.6177,0.919234
3161,488,0.081816,0.059102,23.2537,0.899996
4596,488,0.08182,0.058773,40.1215,0.706034
3014,488,0.081821,0.058957,41.3417,0.897086
6120,488,0.081825,0.055895,32.6076,0.910829
994,488,0.081839,0.061212,22.6695,0.877092
6813,488,0.08184,0.056613,27.9861,0.908115
5216,488,0.081843,0.058325,28.9058,0.917053
457,488,0.081848,0.065162,21.2173,0.907425
827,488,0.081861,0.065208,21.2309,0.903322
6138,488,0.081862,0.05983,21.4866,0.903014
2683,488,0.081872,0.063497,21.3193,0.906587
5451,488,0.081878,0.061651,21.0026,0.918556
1767,488,0.081884,0.062907,21.8102,0.886574
2526,488,0.081894,0.059338,27.1866,0.902235
523,488,0.081911,0.053854,26.6801,0.799004
1236,488,0.08193,0.062067,23.6315,0.907974
4180,488,0.081931,0.058258,22.5436,0.910983
6312,488,0.081954,0.058676,27.5998,0.907172
5230,488,0.081988,0.056732,32.9101,0.903305
4541,488,0.081994,0.064053,21.8841,0.876674
998,488,0.082008,0.062348,22.3903,0.911733
2068,488,0.08201,0.063906,23.4414,0.861811
241,488,0.082027,0.057072,21.275,0.912794
4410,488,0.082045,0.062906,22.6163,0.893668
3812,488,0.082053,0.061813,21.8081,0.909196
5414,488,0.082055,0.061121,22.3815,0.879205
5316,488,0.082057,0.061751,29.8765,0.865578
4429,488,0.082082,0.057831,26.3125,0.888407
5480,488,0.082088,0.063849,19.9343,0.890937
5471,488,0.082101,0.062641,22.7933,0.905498
1260,488,0.082112,0.062419,21.6525,0.897645
4287,488,0.082121,0.056487,29.2129,0.910116
3016,488,0.082126,0.062193,22.4764,0.905422
2967,488,0.082126,0.059473,20.8731,0.866547
4279,488,0.08213,0.063557,22.1431,0.882804
2652,488,0.082145,0.060808,27.4141,0.874662
5050,488,0.082147,0.063448,23.9666,0.883343
367,488,0.082153,0.063704,20.5128,0.910292
2157,488,0.08216,0.067193,55.8919,0.866693
4030,488,0.082163,0.066252,22.1244,0.890978
1160,488,0.08217,0.053802,24.6383,0.880878
535,488,0.082174,0.057894,24.5422,0.909847
4244,488,0.082195,0.064624,22.5197,0.881281
3178,488,0.082213,0.059961,33.7928,0.793929
3643,488,0.08222,0.063764,21.1771,0.907978
2568,488,0.082222,0.062241,22.2569,0.781375
5116,488,0.082222,0.061083,22.0737,0.915902
4500,488,0.082225,0.064176,22.0255,0.880252
865,488,0.082227,0.062564,23.4808,0.91719
6648,488,0.082244,0.057762,28.0518,0.904966
4883,488,0.082247,0.072488,21.4103,0.843035
564,488,0.082253,0.064148,24.4531,0.901465
6143,488,0.082275,0.05329,24.9173,0.864683
3593,488,0.082285,0.063274,23.0527,0.901529
2332,488,0.082286,0.063271,20.576,0.903138
32027,488,0.082291,0.057412,25.648,0.911449
334,488,0.082291,0.061834,20.9635,0.902132
1800,488,0.082293,0.062079,20.5,0.891052
547,488,0.082301,0.062309,25.8973,0.903533
4632,488,0.082305,0.059092,29.1059,0.917189
32012,488,0.082331,0.058772,25.1734,0.9105
2366,488,0.082338,0.062017,20.1612,0.907541
3302,488,0.082341,0.06358,20.5481,0.898347
2144,488,0.082358,0.061372,22.6446,0.871604
4533,488,0.082372,0.064372,20.9506,0.853042
2328,488,0.082374,0.063533,21.0663,0.913806
6830,488,0.082375,0.054415,32.0725,0.913369
4231,488,0.082381,0.067615,21.9339,0.879245
5852,488,0.082385,0.053908,27.8249,0.838446
4755,488,0.082389,0.066669,20.8139,0.871267
952,488,0.082392,0.059062,45.3871,0.859601
2045,488,0.082401,0.064569,21.4814,0.867185
2232,488,0.082415,0.060068,26.2464,0.843412
5001,488,0.082421,0.054124,27.3794,0.873702
982,488,0.082436,0.057809,27.8307,0.903183
220,488,0.082442,0.061849,21.7718,0.90937
5813,488,0.082446,0.057319,30.1469,0.852491
2259,488,0.082502,0.058155,22.9742,0.892881
4294,488,0.082507,0.06054,25.5459,0.919718
1562,488,0.082509,0.060528,20.4494,0.889542
5265,488,0.082521,0.059505,22.5929,0.902836
5329,488,0.082521,0.06075,24.9585,0.881874
3644,488,0.082527,0.057973,30.4927,0.913589
2891,488,0.082529,0.061543,21.4429,0.885259
5486,488,0.082546,0.058338,26.22,0.892499
3431,488,0.082566,0.060846,31.7701,0.854207
6306,488,0.082578,0.056235,26.2105,0.90541
6408,488,0.082583,0.059222,22.4651,0.905976
1888,488,0.082588,0.069197,21.9077,0.87714
1406,488,0.082632,0.06287,21.395,0.860438
763,488,0.082636,0.057476,27.8387,0.888083
2009,488,0.08264,0.061835,22.4515,0.908053
3304,488,0.082649,0.063579,21.9264,0.899754
612,488,0.08265,0.061107,22.2445,0.905255
354,488,0.082663,0.058238,34.4741,0.913842
904,488,0.082668,0.058784,26.9831,0.890759
124,488,0.082699,0.06426,21.9256,0.904919
917,488,0.082705,0.05602,45.7267,0.73611
1263,488,0.082712,0.054761,29.4811,0.870682
2495,488,0.082733,0.062112,19.6054,0.911695
5299,488,0.082733,0.061359,21.0094,0.895758
3245,488,0.082741,0.061799,20.7869,0.910984
565,488,0.082742,0.060513,23.3055,0.894854
6284,488,0.082751,0.055123,25.7818,0.913426
6336,488,0.082761,0.057813,48.0156,0.829975
3337,488,0.082765,0.061453,33.3551,0.909578
2837,488,0.082774,0.060311,21.3073,0.900875
2383,488,0.082778,0.057418,29.034,0.891279
32018,488,0.082785,0.060594,23.1825,0.885642
4792,488,0.082785,0.058279,28.8816,0.890362
1415,488,0.082788,0.060949,21.0887,0.8957
4061,488,0.082798,0.059133,26.6557,0.887438
4983,488,0.082813,0.067404,21.834,0.879703
1701,488,0.082814,0.062826,23.0435,0.905524
3508,488,0.082825,0.060952,26.0169,0.889806
338,488,0.082838,0.062347,22.3726,0.905253
1797,488,0.082841,0.063562,20.7716,0.886325
8520,488,0.082842,0.063619,23.6782,0.875311
1784,488,0.082872,0.057753,21.1807,0.85667
3660,488,0.082874,0.04559,51.7323,0.682351
3209,488,0.082879,0.064038,21.9694,0.90362
240,488,0.082885,0.059112,27.1931,0.917562
5878,488,0.082903,0.059783,22.195,0.916457
4936,488,0.082911,0.06356,20.5766,0.908938
5862,488,0.082915,0.057479,22.9049,0.899692
1948,488,0.082932,0.061118,23.593,0.869944
5442,488,0.082962,0.064106,26.6917,0.891521
1195,488,0.082979,0.064113,20.873,0.908834
4906,488,0.08298,0.062521,23.0616,0.904047
606,488,0.08298,0.060628,21.3597,0.889218
4847,488,0.082987,0.062491,25.8781,0.899158
2978,488,0.082991,0.061706,24.5833,0.895887
3930,488,0.082997,0.061715,19.754,0.903144
3440,488,0.083003,0.061773,25.6422,0.911616
1874,488,0.083004,0.060908,24.0399,0.898986
698,488,0.083006,0.063758,20.7875,0.912611
4391,488,0.083008,0.062436,21.7172,0.892107
2873,488,0.083014,0.063583,22.6277,0.910315
3294,488,0.083035,0.0635,21.9122,0.90038
2186,488,0.083045,0.064624,23.2924,0.885545
765,488,0.083058,0.061434,23.5255,0.911285
32009,488,0.083065,0.060187,24.6239,0.911886
5876,488,0.083066,0.063889,22.756,0.897747
510,488,0.083081,0.062194,20.7102,0.915498
2428,488,0.083082,0.065411,23.5929,0.90426
6817,488,0.083086,0.058706,23.1854,0.913347
3258,488,0.083087,0.061671,21.9905,0.916728
1807,488,0.083092,0.064274,21.8489,0.897261
5323,488,0.083098,0.065836,21.8859,0.907766
3417,488,0.083098,0.061465,20.8575,0.892702
4543,488,0.083108,0.064873,20.7745,0.872346
115,488,0.083111,0.063488,22.1455,0.912184
1183,488,0.083112,0.063575,20.9596,0.895526
4676,488,0.083125,0.068003,21.3662,0.782338
3597,488,0.083129,0.067481,20.4202,0.88985
4885,488,0.083135,0.066111,21.6115,0.868598
1824,488,0.08314,0.061519,20.9257,0.872432
2294,488,0.083145,0.055311,38.8425,0.668208
395,488,0.083154,0.061524,23.192,0.907327
3568,488,0.083158,0.060821,21.2094,0.903552
968,488,0.083163,0.047859,34.5147,0.841891
3203,488,0.083168,0.062349,22.5369,0.911687
1755,488,0.083179,0.060695,23.8389,0.854544
3923,488,0.083202,0.058146,22.2914,0.908105
923,488,0.083231,0.064894,23.1553,0.897557
1310,488,0.083232,0.06219,21.8452,0.892678
5308,488,0.083232,0.057677,26.3151,0.903882
4316,488,0.083243,0.063929,20.3056,0.911431
4649,488,0.083262,0.063267,21.8224,0.910426
4869,488,0.08327,0.060005,26.3759,0.912451
1737,488,0.08327,0.06542,21.6222,0.867049
1787,488,0.083274,0.060807,41.8873,0.902043
5851,488,0.083276,0.056834,22.6677,0.872059
5939,488,0.083281,0.056427,28.3389,0.917372
3742,488,0.083293,0.064448,24.1952,0.914099
640,488,0.083294,0.060907,21.0688,0.906102
141,488,0.083301,0.063745,20.8151,0.910711
6137,488,0.083303,0.053365,33.6949,0.895922
3828,488,0.083308,0.060548,21.5002,0.892587
2754,488,0.083339,0.06031,27.4894,0.901689
5240,488,0.083345,0.064157,28.6389,0.913402
3925,488,0.083349,0.058939,22.7645,0.905565
521,488,0.083376,0.064003,22.3531,0.900166
6052,488,0.083386,0.053714,27.4269,0.885947
605,488,0.083391,0.061518,26.7034,0.907921
2086,488,0.083399,0.058604,25.2334,0.88198
3919,488,0.083416,0.062814,28.0572,0.914941
6094,488,0.083425,0.061586,21.4657,0.923793
463,488,0.083439,0.063541,20.1512,0.910049
3587,488,0.08346,0.063584,22.1727,0.895658
4399,488,0.083468,0.062078,21.6886,0.872826
5339,488,0.083493,0.064349,22.3552,0.891376
1506,488,0.083493,0.061744,22.6999,0.894619
853,488,0.083498,0.063756,19.832,0.913626
6414,488,0.083499,0.063035,21.8904,0.875818
2005,488,0.08353,0.06525,21.1762,0.871062
2957,488,0.083536,0.059364,27.6159,0.88952
1498,488,0.083551,0.064048,24.7551,0.892081
3935,488,0.083553,0.061799,20.7801,0.907447
2712,488,0.083571,0.063937,20.3312,0.909641
5871,488,0.083575,0.053609,68.7298,0.84735
4844,488,0.083578,0.064456,20.896,0.901238
2234,488,0.083578,0.055173,27.6947,0.872139
1995,488,0.083579,0.059962,22.142,0.874975
2795,488,0.083581,0.063295,20.4531,0.910737
723,488,0.083626,0.064073,20.6568,0.91151
780,488,0.083635,0.064845,21.1024,0.906023
1700,488,0.083646,0.062812,22.5638,0.907222
4314,488,0.083651,0.064176,22.9352,0.909479
2364,488,0.083653,0.059953,23.7018,0.852027
351,488,0.083658,0.063598,23.9047,0.911346
1809,488,0.083659,0.066784,21.2014,0.873362
3634,488,0.083662,0.064281,20.5632,0.912244
2074,488,0.083665,0.054513,35.3329,0.844943
1026,488,0.08368,0.062295,21.986,0.902915
648,488,0.083683,0.06416,24.8558,0.90425
912,488,0.083697,0.061061,24.3982,0.912678
161,488,0.083704,0.06664,20.2306,0.895288
4618,488,0.083704,0.058601,29.8007,0.917069
237,488,0.083709,0.060901,27.2352,0.921192
6083,488,0.083712,0.061551,21.6535,0.899644
2243,488,0.083713,0.059562,25.6498,0.812932
4071,488,0.083714,0.06144,23.2284,0.914441
935,488,0.083715,0.063195,22.7064,0.900995
5185,488,0.083721,0.056461,23.8617,0.904455
6360,488,0.083727,0.061601,22.8705,0.886578
2040,488,0.083728,0.061998,25.3116,0.907838
2722,488,0.083749,0.06898,22.3011,0.890962
301,488,0.083756,0.061416,23.4366,0.912051
1957,488,0.083763,0.063515,20.5216,0.888211
1522,488,0.083777,0.058161,22.7833,0.867292
3026,488,0.083779,0.06276,23.6494,0.910846
2114,488,0.083793,0.062407,23.0138,0.906303
6404,488,0.083794,0.061763,22.0972,0.880898
6818,488,0.083813,0.061696,22.0879,0.911608
176,488,0.083829,0.066016,20.8993,0.913401
5356,488,0.08383,0.062685,20.7304,0.910182
6003,488,0.083842,0.058142,23.1613,0.89805
6208,488,0.083857,0.056837,25.8793,0.902466
3942,488,0.083861,0.060133,23.2159,0.901871
5282,488,0.083875,0.064568,21.0493,0.888854
3313,488,0.083878,0.061202,27.1912,0.904072
4232,488,0.083886,0.064318,21.5647,0.88539
3713,488,0.083893,0.058868,27.3325,0.893084
2765,488,0.083895,0.06183,21.382,0.908901
572,488,0.083896,0.060768,23.3066,0.912717
5191,488,0.083897,0.061505,22.7599,0.914337
6081,488,0.083898,0.061814,22.4953,0.891412
6611,488,0.083902,0.060539,25.5897,0.916531
4107,488,0.083919,0.063442,21.5662,0.910829
389,488,0.083926,0.063569,21.1676,0.917937
749,488,0.083935,0.063753,20.9025,0.910137
4942,488,0.083939,0.06424,21.6713,0.91059
4293,488,0.08394,0.061591,22.7601,0.911255
3995,488,0.083946,0.064348,21.6541,0.904398
5368,488,0.083955,0.062115,21.5576,0.914808
1930,488,0.083969,0.059464,24.7317,0.898882
4849,488,0.083976,0.06246,22.8671,0.902649
5369,488,0.08398,0.054484,33.3865,0.891533
764,488,0.083997,0.065124,19.9821,0.915443
1334,488,0.084005,0.062828,21.7259,0.839491
5820,488,0.084014,0.061315,20.8833,0.907816
3180,488,0.084028,0.062572,26.3625,0.910394
264,488,0.084032,0.065425,20.1341,0.901999
4823,488,0.084035,0.051019,37.6673,0.747355
3432,488,0.084036,0.064193,25.9197,0.879329
3151,488,0.084037,0.064961,22.5773,0.89113
779,488,0.08405,0.065767,20.459,0.895577
1169,488,0.084054,0.060389,25.52,0.903023
441,488,0.084056,0.064192,22.5849,0.899804
3691,488,0.084065,0.065139,20.5497,0.887098
3238,488,0.084073,0.065569,20.278,0.913566
4390,488,0.084073,0.066499,21.1635,0.883909
513,488,0.084073,0.060565,22.7522,0.909058
4794,488,0.084075,0.061718,22.685,0.924056
3255,488,0.084083,0.063538,21.1324,0.915114
1949,488,0.084088,0.062329,27.4931,0.878699
5218,488,0.084089,0.061737,27.8903,0.911781
6685,488,0.08409,0.06299,22.0054,0.90849
4648,488,0.084093,0.063983,21.4795,0.902646
1111,488,0.084096,0.064129,22.5239,0.905449
5212,488,0.084106,0.060433,24.6224,0.90711
2793,488,0.084134,0.059277,22.0975,0.89865
2128,488,0.084139,0.063552,21.7158,0.896885
5352,488,0.08414,0.062924,21.4292,0.900239
5115,488,0.084142,0.060091,28.5038,0.888736
6812,488,0.084156,0.059142,22.6278,0.911524
6449,488,0.08416,0.062096,22.4509,0.866245
4639,488,0.084163,0.0629,23.0682,0.900597
5071,488,0.084164,0.062816,24.8028,0.909959
2476,488,0.084178,0.061271,22.3039,0.897027
891,488,0.084182,0.059202,23.0746,0.914157
345,488,0.084195,0.064327,20.6662,0.907243
3235,488,0.084213,0.064973,21.0538,0.891489
172,488,0.08422,0.063527,22.2116,0.901396
4527,488,0.084229,0.068317,20.8982,0.853557
6279,488,0.084255,0.059765,21.3299,0.904725
2223,488,0.084285,0.063744,20.6675,0.885845
820,488,0.084289,0.056203,25.7584,0.896397
963,488,0.084301,0.064611,21.549,0.903158
4505,488,0.08431,0.064812,21.1253,0.886653
3555,488,0.084313,0.063493,21.4383,0.909205
1036,488,0.08432,0.059594,31.9943,0.899132
3764,488,0.084321,0.061868,22.8367,0.889418
719,488,0.084341,0.064206,21.0468,0.912985
2716,488,0.084342,0.063107,20.2781,0.910528
221,488,0.084357,0.061726,21.0746,0.910823
4068,488,0.084359,0.060148,30.908,0.919937
1311,488,0.084366,0.061924,23.1355,0.890889
2661,488,0.084379,0.066371,21.1567,0.885457
868,488,0.084403,0.063345,22.6214,0.910621
4255,488,0.084406,0.064488,23.2288,0.884733
4149,488,0.084414,0.064296,23.8583,0.880316
1836,488,0.084422,0.069525,20.5738,0.886349
942,488,0.084428,0.065141,21.7778,0.878211
1741,488,0.084438,0.061755,21.2673,0.876246
3820,488,0.08444,0.062478,26.7028,0.899811
3981,488,0.08445,0.064518,23.0875,0.888237
3905,488,0.084451,0.065414,25.1784,0.909909
2792,488,0.084454,0.066259,23.3564,0.901447
3652,488,0.084464,0.06562,19.9146,0.899018
6088,488,0.084464,0.061604,21.7782,0.901988
5318,488,0.084472,0.064995,20.9156,0.885125
5125,488,0.084473,0.063673,24.406,0.883004
2958,488,0.084477,0.059876,26.8982,0.905813
4799,488,0.084483,0.065176,23.2912,0.83905
3139,488,0.084492,0.063553,95.5488,0.92702
1429,488,0.084499,0.056396,37.796,0.87865
4245,488,0.084508,0.06375,22.6832,0.858205
3704,488,0.084509,0.063038,19.1247,0.911375
695,488,0.084514,0.059691,26.7287,0.900844
6601,488,0.084521,0.061776,23.308,0.897122
774,488,0.084522,0.062861,21.5644,0.902184
1835,488,0.084541,0.061473,23.5687,0.915222
3616,488,0.084549,0.064426,24.4834,0.897231
1599,488,0.08455,0.059088,28.7143,0.90774
1164,488,0.084563,0.06276,19.8229,0.905526
4722,488,0.084566,0.066192,22.5625,0.900274
4321,488,0.084569,0.065386,22.1263,0.889256
3880,488,0.08457,0.067741,22.6014,0.827616
1404,488,0.084604,0.064815,24.8221,0.863174
1247,488,0.084619,0.066643,22.9513,0.893069
1045,488,0.084632,0.069392,19.993,0.772216
913,488,0.084641,0.063143,24.3832,0.915219
2651,488,0.08465,0.062805,23.4567,0.915223
2587,488,0.084659,0.064998,21.5058,0.897021
3141,488,0.084678,0.062539,20.5023,0.890929
2179,488,0.084687,0.064177,21.2223,0.870116
370,488,0.084699,0.063018,20.6798,0.904816
2018,488,0.084708,0.065263,20.6737,0.907591
5132,488,0.084727,0.061498,25.0935,0.882539
3179,488,0.084735,0.065428,20.6743,0.88426
3143,488,0.084744,0.060332,23.3638,0.901148
4646,488,0.084758,0.064809,20.8284,0.908749
5246,488,0.084781,0.058625,21.6128,0.880415
2944,488,0.084791,0.066046,21.8551,0.902528
4548,488,0.084791,0.060424,25.2707,0.875389
3929,488,0.084799,0.0643,19.5267,0.896711
412,488,0.084804,0.065181,19.6349,0.908062
2776,488,0.084804,0.066418,20.9391,0.899652
1710,488,0.084805,0.064761,21.2833,0.904337
6823,488,0.084809,0.058142,26.4097,0.921873
3672,488,0.084825,0.059132,28.3812,0.846436
807,488,0.084826,0.064745,21.7358,0.906529
4053,488,0.084831,0.064189,24.7875,0.900142
432,488,0.084847,0.067399,20.7818,0.909033
4655,488,0.084848,0.06271,23.0717,0.911941
303,488,0.08485,0.055921,26.8179,0.73488
5959,488,0.08485,0.06166,23.6449,0.908475
2956,488,0.084852,0.065723,20.5835,0.908326
4636,488,0.084856,0.065859,21.2657,0.90333
114,488,0.084859,0.06332,25.8054,0.902124
6077,488,0.084865,0.062005,21.2159,0.901422
901,488,0.08487,0.063978,21.7636,0.89744
4910,488,0.084872,0.066036,21.2644,0.878616
5470,488,0.084876,0.0648,22.7239,0.903894
3022,488,0.084878,0.063552,22.3225,0.90892
6075,488,0.084883,0.061985,22.7383,0.908344
2870,488,0.084886,0.063852,22.6122,0.896997
595,488,0.084915,0.062934,31.3009,0.907056
691,488,0.084939,0.070036,22.4342,0.886034
3819,488,0.084939,0.064312,23.1329,0.882035
574,488,0.08494,0.066485,19.4975,0.910927
5382,488,0.084941,0.064816,21.5786,0.888339
3898,488,0.084946,0.065058,19.9557,0.909993
2013,488,0.084947,0.064754,19.8527,0.891585
4267,488,0.084962,0.063726,21.043,0.889917
32183,488,0.084962,0.05711,31.781,0.919179
1230,488,0.084966,0.060196,21.7781,0.865241
582,488,0.084976,0.063587,21.0994,0.908075
401,488,0.084981,0.061403,20.819,0.90764
1829,488,0.084982,0.055946,34.7268,0.830742
4101,488,0.084987,0.061513,24.8905,0.91202
977,488,0.084989,0.061074,22.1902,0.910583
4495,488,0.084995,0.064145,21.9527,0.892962
3447,488,0.085013,0.070904,21.3851,0.850546
3766,488,0.085013,0.064528,24.6386,0.901788
4322,488,0.085028,0.062044,24.8361,0.892198
2112,488,0.085037,0.060632,27.6708,0.889933
516,488,0.085038,0.062882,21.5806,0.912352
1336,488,0.085042,0.06596,22.3519,0.903615
1520,488,0.085055,0.064998,21.8159,0.907505
6203,488,0.085055,0.062307,21.8971,0.904075
6643,488,0.085063,0.059908,27.612,0.905697
5835,488,0.085068,0.061871,23.0565,0.908257
5359,488,0.085078,0.062095,21.368,0.913554
1378,488,0.08508,0.064651,21.1088,0.907184
6670,488,0.085081,0.061446,22.3541,0.919061
6064,488,0.085084,0.058542,33.9718,0.926725
1529,488,0.085096,0.06581,20.7399,0.913312
4299,488,0.085103,0.062285,26.8793,0.911094
1712,488,0.085105,0.065347,22.0614,0.905387
2583,488,0.085114,0.066084,21.0418,0.901636
6233,488,0.085118,0.061473,22.889,0.913392
5168,488,0.085126,0.05957,24.9312,0.868771
473,488,0.085138,0.062888,23.7254,0.900683
3240,488,0.08514,0.064648,20.9827,0.874004
2866,488,0.085146,0.06576,22.1935,0.918824
1852,488,0.08515,0.066564,22.5095,0.881917
687,488,0.085159,0.063222,26.5976,0.911756
5062,488,0.085169,0.058862,38.779,0.802377
3710,488,0.085172,0.065932,20.1996,0.909983
3767,488,0.085179,0.066807,25.3489,0.869381
1219,488,0.085194,0.064299,22.2421,0.879459
3463,488,0.085202,0.05204,53.6358,0.799363
6705,488,0.085219,0.058411,24.8952,0.909518
3069,488,0.085219,0.066187,20.8334,0.905538
590,488,0.085233,0.065371,23.2758,0.906455
4787,488,0.085236,0.065256,21.6789,0.897632
4791,488,0.085241,0.067237,27.3961,0.894909
2028,488,0.085254,0.063143,21.6652,0.907547
2329,488,0.085255,0.068344,20.8867,0.906454
6078,488,0.085261,0.062089,22.8418,0.902896
2334,488,0.085265,0.06632,21.0757,0.909292
2380,488,0.085272,0.067153,22.0468,0.896436
213,488,0.08528,0.064981,21.0961,0.905663
4824,488,0.085292,0.064007,23.9022,0.896434
1238,488,0.085301,0.060734,25.1754,0.879744
5440,488,0.085309,0.068095,20.7303,0.88197
634,488,0.085328,0.06577,20.4465,0.912038
4870,488,0.085331,0.061666,26.7774,0.911808
4340,488,0.085332,0.064452,20.4485,0.898409
506,488,0.085349,0.065283,27.9209,0.87243
6198,488,0.085353,0.060858,27.393,0.905191
5362,488,0.085354,0.056567,26.6302,0.896049
4330,488,0.085357,0.061689,27.6833,0.864986
936,488,0.085375,0.065476,21.4873,0.895427
2786,488,0.085378,0.065386,25.7647,0.873295
4688,488,0.08538,0.067151,21.1491,0.892769
2934,488,0.085403,0.068422,20.1364,0.878803
3309,488,0.085409,0.064814,20.6047,0.90401
32203,488,0.08543,0.05925,27.077,0.909452
2485,488,0.085433,0.06463,20.4429,0.853711
1337,488,0.085445,0.067679,23.8372,0.877472
2263,488,0.085455,0.062621,22.0912,0.870976
4409,488,0.085458,0.068631,20.4,0.897096
6087,488,0.08546,0.063157,21.4762,0.898751
1523,488,0.08546,0.062559,20.6568,0.893345
4076,488,0.085461,0.062585,24.6407,0.895341
527,488,0.085467,0.06539,21.5484,0.906607
5424,488,0.085472,0.065268,53.2657,0.906152
3403,488,0.085474,0.065153,21.984,0.839531
4634,488,0.085476,0.061103,27.347,0.893087
6452,488,0.085479,0.06471,20.9326,0.905099
3813,488,0.085485,0.066199,23.3007,0.898208
